date,year,quarter,month,region,segment,channel,product_category,product_name,sku,units_sold,unit_price,discount_pct,gross_revenue,cogs,tax_pct,tax_amount,returned_units,net_revenue
2023-12-20,2023,4,12,East,SMB,Retail,Hardware,Epsilon Sensor,H-4238,1,39853.41,0.0,39853.41,23034.89,0.0,0.0,0,39853.41
2023-12-20,2023,4,12,North,SMB,Online,Software Subscription,Gamma Suite,SS-9240,1,10645.91,0.0,10645.91,4327.07,0.05,532.3,0,11178.2
2023-12-20,2023,4,12,West,Consumer,Online,Professional Services,Custom Dev,PS-5215,1,22626.96,0.15,19232.91,7322.19,0.0,0.0,0,19232.91
2023-12-20,2023,4,12,South,SMB,Retail,Professional Services,Integration,PS-6089,1,22788.08,0.0,22788.08,11919.5,0.12,2734.57,0,25522.65
2023-12-20,2023,4,12,South,SMB,Partner,Hardware,Delta Hub,H-6000,1,29284.87,0.1,26356.39,13633.63,0.05,1317.82,0,27674.21
2023-12-20,2023,4,12,South,Consumer,Online,Professional Services,Integration,PS-3480,1,23610.75,0.05,22430.21,7791.83,0.18,4037.44,0,26467.65
2023-12-21,2023,4,12,South,Consumer,Online,Professional Services,Custom Dev,PS-1513,1,40237.18,0.0,40237.18,27787.31,0.18,7242.69,0,47479.87
2023-12-21,2023,4,12,West,Consumer,Online,Professional Services,Custom Dev,PS-1137,1,54528.49,0.15,46349.22,20416.77,0.05,2317.46,0,48666.68
2023-12-21,2023,4,12,West,Consumer,Retail,Software Subscription,Alpha SaaS,SS-8445,1,10426.7,0.0,10426.7,3787.47,0.12,1251.2,0,11677.91
2023-12-21,2023,4,12,West,SMB,Online,Training,Certification Prep,T-2916,2,10504.98,0.0,21009.95,10985.55,0.18,3781.79,0,24791.75
2023-12-21,2023,4,12,South,SMB,Online,Software Subscription,Beta Cloud,SS-8024,1,7791.43,0.05,7401.86,2427.56,0.0,0.0,0,7401.86
2023-12-21,2023,4,12,West,Enterprise,Online,Professional Services,Custom Dev,PS-9413,1,10933.11,0.0,10933.11,5635.0,0.05,546.66,0,11479.77
2023-12-21,2023,4,12,North,Enterprise,Online,Software Subscription,Beta Cloud,SS-4262,5,8733.16,0.0,43665.79,13103.18,0.05,2183.29,0,45849.07
2023-12-21,2023,4,12,South,Consumer,Retail,Hardware,Epsilon Sensor,H-3509,1,23884.65,0.05,22690.42,12772.98,0.05,1134.52,0,23824.94
2023-12-21,2023,4,12,East,Enterprise,Retail,Software Subscription,Beta Cloud,SS-7152,1,8159.58,0.15,6935.64,3596.89,0.18,1248.42,0,8184.06
2023-12-21,2023,4,12,East,Consumer,Online,Software Subscription,Gamma Suite,SS-4876,1,4054.61,0.15,3446.42,2009.28,0.12,413.57,0,3859.99
2023-12-21,2023,4,12,North,Consumer,Retail,Software Subscription,Alpha SaaS,SS-7441,1,9165.7,0.05,8707.42,3482.35,0.05,435.37,0,9142.79
2023-12-21,2023,4,12,East,Consumer,Partner,Software Subscription,Gamma Suite,SS-2457,1,6275.41,0.0,6275.41,3982.42,0.05,313.77,0,6589.18
2023-12-22,2023,4,12,South,Consumer,Retail,Software Subscription,Beta Cloud,SS-6264,4,11532.33,0.05,43822.85,24465.98,0.12,5258.74,0,49081.6
2023-12-22,2023,4,12,East,Enterprise,Retail,Hardware,Epsilon Sensor,H-2984,1,16740.07,0.0,16740.07,10832.95,0.05,837.0,0,17577.07
2023-12-22,2023,4,12,North,SMB,Partner,Software Subscription,Alpha SaaS,SS-8103,1,3968.53,0.1,3571.68,2233.92,0.18,642.9,0,4214.58
2023-12-22,2023,4,12,South,Consumer,Retail,Professional Services,Onboarding,PS-8479,3,30191.36,0.1,81516.67,45347.28,0.12,9782.0,1,64126.44
2023-12-22,2023,4,12,West,SMB,Online,Training,Webinar Pack,T-9403,1,11425.86,0.0,11425.86,5189.59,0.12,1371.1,0,12796.96
2023-12-22,2023,4,12,West,SMB,Online,Software Subscription,Beta Cloud,SS-1229,4,8743.71,0.0,34974.85,17694.44,0.05,1748.74,0,36723.6
2023-12-22,2023,4,12,West,Consumer,Online,Professional Services,Custom Dev,PS-3545,1,13495.1,0.1,12145.59,7954.81,0.0,0.0,0,12145.59
2023-12-22,2023,4,12,East,SMB,Retail,Hardware,Zeta Box,H-2557,3,28028.05,0.0,84084.14,57297.97,0.18,15135.15,0,99219.29
2023-12-22,2023,4,12,North,Consumer,Online,Professional Services,Onboarding,PS-8624,1,46712.31,0.0,46712.31,32048.67,0.18,8408.22,0,55120.52
2023-12-22,2023,4,12,East,Consumer,Online,Software Subscription,Beta Cloud,SS-2417,2,5337.91,0.0,10675.83,7075.85,0.18,1921.65,0,12597.48
2023-12-22,2023,4,12,South,SMB,Online,Hardware,Delta Hub,H-4378,4,29571.6,0.1,106457.75,42411.79,0.05,5322.89,0,111780.64
2023-12-23,2023,4,12,East,SMB,Online,Training,Bootcamp,T-6646,1,10399.73,0.0,10399.73,3506.07,0.05,519.99,0,10919.71
2023-12-23,2023,4,12,East,Consumer,Retail,Software Subscription,Alpha SaaS,SS-2797,1,6557.61,0.15,5573.97,2105.38,0.05,278.7,0,5852.67
2023-12-23,2023,4,12,West,Enterprise,Online,Software Subscription,Beta Cloud,SS-1384,1,3878.29,0.1,3490.47,1627.7,0.18,628.28,0,4118.75
2023-12-23,2023,4,12,South,SMB,Online,Software Subscription,Gamma Suite,SS-5144,1,7388.46,0.05,7019.03,2716.85,0.05,350.95,0,7369.99
2023-12-23,2023,4,12,North,Consumer,Online,Hardware,Epsilon Sensor,H-8718,1,6599.44,0.0,6599.44,2878.52,0.05,329.97,0,6929.41
2023-12-23,2023,4,12,East,Consumer,Online,Hardware,Epsilon Sensor,H-7850,1,41790.23,0.05,39700.72,24442.98,0.12,4764.09,0,44464.8
2023-12-23,2023,4,12,South,Consumer,Online,Software Subscription,Alpha SaaS,SS-9497,1,10358.38,0.0,10358.38,3213.22,0.12,1243.01,0,11601.38
2023-12-23,2023,4,12,West,Consumer,Retail,Training,Certification Prep,T-8299,1,3619.5,0.15,3076.57,1874.65,0.18,553.78,0,3630.36
2023-12-23,2023,4,12,East,Enterprise,Partner,Software Subscription,Beta Cloud,SS-8218,1,10549.59,0.0,10549.59,6803.79,0.12,1265.95,0,11815.54
2023-12-24,2023,4,12,South,Consumer,Retail,Software Subscription,Alpha SaaS,SS-1900,1,11021.07,0.1,9918.96,5894.79,0.12,1190.28,0,11109.24
2023-12-24,2023,4,12,South,Consumer,Retail,Training,Webinar Pack,T-4245,1,13855.43,0.0,13855.43,4598.53,0.0,0.0,0,13855.43
2023-12-24,2023,4,12,South,Enterprise,Retail,Software Subscription,Gamma Suite,SS-5370,1,6748.9,0.1,6074.01,2956.83,0.12,728.88,0,6802.89
2023-12-24,2023,4,12,South,SMB,Online,Professional Services,Integration,PS-8622,1,13145.59,0.0,13145.59,6352.5,0.12,1577.47,0,14723.06
2023-12-24,2023,4,12,East,SMB,Partner,Hardware,Delta Hub,H-4691,3,27842.75,0.15,70999.01,48641.23,0.05,3549.95,0,74548.96
2023-12-25,2023,4,12,East,SMB,Partner,Software Subscription,Beta Cloud,SS-9880,1,11711.66,0.0,11711.66,3611.29,0.05,585.58,0,12297.24
2023-12-25,2023,4,12,West,Consumer,Retail,Training,Webinar Pack,T-3290,4,2031.05,0.05,7717.98,5395.46,0.12,926.16,0,8644.14
2023-12-25,2023,4,12,West,Consumer,Online,Professional Services,Integration,PS-7120,1,45023.87,0.1,40521.49,18924.85,0.0,0.0,0,40521.49
2023-12-25,2023,4,12,South,SMB,Partner,Hardware,Delta Hub,H-8829,1,35910.9,0.1,32319.81,15438.79,0.0,0.0,0,32319.81
2023-12-25,2023,4,12,East,Consumer,Online,Software Subscription,Gamma Suite,SS-4213,2,5352.72,0.0,10705.43,6300.18,0.0,0.0,0,10705.43
2023-12-25,2023,4,12,North,SMB,Online,Software Subscription,Beta Cloud,SS-6942,2,4450.25,0.0,8900.51,2783.67,0.12,1068.06,0,9968.57
2023-12-25,2023,4,12,North,Consumer,Retail,Professional Services,Integration,PS-2703,5,19176.11,0.0,95880.54,62684.93,0.18,17258.5,0,113139.04
2023-12-25,2023,4,12,North,Consumer,Retail,Software Subscription,Alpha SaaS,SS-5789,11,10844.38,0.05,113323.8,73484.64,0.18,20398.28,0,133722.08
2023-12-25,2023,4,12,North,Consumer,Partner,Hardware,Zeta Box,H-5822,2,43472.8,0.0,86945.61,54450.46,0.18,15650.21,0,102595.82
2023-12-25,2023,4,12,West,Consumer,Online,Professional Services,Onboarding,PS-8866,1,46066.1,0.1,41459.49,19433.4,0.0,0.0,0,41459.49
2023-12-25,2023,4,12,North,Consumer,Partner,Training,Certification Prep,T-7381,4,10192.29,0.15,34653.8,14817.78,0.18,6237.68,0,40891.48
2023-12-25,2023,4,12,South,Consumer,Online,Training,Webinar Pack,T-9704,1,3699.27,0.0,3699.27,1763.37,0.12,443.91,0,4143.18
2023-12-25,2023,4,12,South,Consumer,Partner,Hardware,Delta Hub,H-2078,1,27829.43,0.1,25046.48,15405.91,0.18,4508.37,0,29554.85
2023-12-25,2023,4,12,East,Consumer,Partner,Training,Certification Prep,T-1185,4,13134.41,0.0,52537.64,31240.14,0.12,6304.52,0,58842.16
2023-12-25,2023,4,12,South,Enterprise,Online,Software Subscription,Gamma Suite,SS-1174,1,4194.14,0.05,3984.43,2769.35,0.12,478.13,0,4462.56
2023-12-25,2023,4,12,West,SMB,Online,Hardware,Zeta Box,H-9855,1,30821.37,0.15,26198.16,13216.48,0.12,3143.78,0,29341.94
2023-12-25,2023,4,12,North,Consumer,Online,Hardware,Delta Hub,H-7194,1,42259.13,0.15,35920.26,13750.51,0.12,4310.43,0,40230.69
2023-12-25,2023,4,12,West,SMB,Online,Professional Services,Integration,PS-6368,3,28099.12,0.0,84297.36,44845.84,0.12,10115.68,0,94413.05
2023-12-25,2023,4,12,South,Consumer,Partner,Software Subscription,Alpha SaaS,SS-3459,1,3733.04,0.0,3733.04,1364.24,0.18,671.95,0,4404.99
2023-12-26,2023,4,12,North,SMB,Retail,Software Subscription,Beta Cloud,SS-6164,2,5698.68,0.0,11397.36,6930.03,0.05,569.87,0,11967.23
2023-12-26,2023,4,12,South,Consumer,Retail,Software Subscription,Beta Cloud,SS-8020,2,2024.41,0.1,3643.94,1179.74,0.0,0.0,0,3643.94
2023-12-26,2023,4,12,North,Consumer,Retail,Professional Services,Custom Dev,PS-8021,1,42072.62,0.1,37865.35,24051.17,0.18,6815.76,0,44681.12
2023-12-26,2023,4,12,East,SMB,Retail,Software Subscription,Gamma Suite,SS-4327,1,4457.71,0.05,4234.83,2208.74,0.05,211.74,0,4446.57
2023-12-26,2023,4,12,West,Consumer,Retail,Software Subscription,Gamma Suite,SS-3011,1,11595.92,0.1,10436.33,3558.77,0.18,1878.54,0,12314.87
2023-12-26,2023,4,12,East,Consumer,Online,Professional Services,Custom Dev,PS-4860,7,20107.9,0.0,140755.32,48645.39,0.0,0.0,0,140755.32
2023-12-26,2023,4,12,South,Enterprise,Online,Software Subscription,Alpha SaaS,SS-4417,2,11291.65,0.15,19195.8,8452.82,0.18,3455.24,0,22651.04
2023-12-26,2023,4,12,West,Consumer,Retail,Software Subscription,Gamma Suite,SS-2444,5,10982.61,0.05,52167.41,32480.21,0.18,9390.13,0,61557.55
2023-12-26,2023,4,12,East,Consumer,Retail,Software Subscription,Alpha SaaS,SS-1743,1,5588.83,0.1,5029.95,3309.1,0.05,251.5,0,5281.44
2023-12-26,2023,4,12,South,SMB,Online,Hardware,Delta Hub,H-5199,3,9693.95,0.0,29081.84,20170.25,0.18,5234.73,0,34316.57
2023-12-26,2023,4,12,South,Consumer,Online,Professional Services,Onboarding,PS-9790,2,12215.22,0.0,24430.45,7538.63,0.05,1221.52,0,25651.97
2023-12-26,2023,4,12,West,Consumer,Online,Professional Services,Custom Dev,PS-6705,2,28630.43,0.0,57260.85,17968.92,0.18,10306.95,0,67567.81
2023-12-26,2023,4,12,West,SMB,Retail,Hardware,Zeta Box,H-6814,6,39923.07,0.1,215584.57,143404.1,0.18,38805.22,0,254389.79
2023-12-26,2023,4,12,East,SMB,Online,Hardware,Epsilon Sensor,H-6128,1,42191.06,0.0,42191.06,17896.76,0.18,7594.39,0,49785.45
2023-12-27,2023,4,12,South,SMB,Online,Software Subscription,Beta Cloud,SS-6268,2,4348.5,0.0,8697.01,5099.28,0.18,1565.46,0,10262.47
2023-12-27,2023,4,12,West,SMB,Online,Software Subscription,Alpha SaaS,SS-3316,1,8976.34,0.0,8976.34,5408.07,0.12,1077.16,0,10053.5
2023-12-27,2023,4,12,North,Consumer,Online,Software Subscription,Beta Cloud,SS-6952,1,9421.51,0.1,8479.36,4139.18,0.18,1526.28,0,10005.64
2023-12-27,2023,4,12,North,Consumer,Online,Software Subscription,Beta Cloud,SS-6871,1,4403.2,0.0,4403.2,2960.09,0.0,0.0,0,4403.2
2023-12-27,2023,4,12,West,Consumer,Online,Software Subscription,Alpha SaaS,SS-7595,1,8118.65,0.0,8118.65,3624.0,0.12,974.24,0,9092.89
2023-12-27,2023,4,12,North,SMB,Retail,Professional Services,Integration,PS-5196,1,25613.36,0.0,25613.36,8666.71,0.12,3073.6,0,28686.96
2023-12-27,2023,4,12,North,SMB,Retail,Hardware,Zeta Box,H-2399,2,21081.06,0.0,42162.11,16670.36,0.0,0.0,0,42162.11
2023-12-28,2023,4,12,East,SMB,Online,Software Subscription,Gamma Suite,SS-8132,1,7977.37,0.0,7977.37,3705.34,0.0,0.0,0,7977.37
2023-12-28,2023,4,12,North,Consumer,Partner,Software Subscription,Gamma Suite,SS-9232,1,8481.28,0.15,7209.08,3246.27,0.05,360.45,0,7569.54
2023-12-28,2023,4,12,North,Consumer,Online,Software Subscription,Gamma Suite,SS-7496,1,3349.56,0.15,2847.13,1067.21,0.12,341.66,0,3188.79
2023-12-28,2023,4,12,North,Consumer,Online,Software Subscription,Alpha SaaS,SS-4109,3,9440.47,0.0,28321.41,16445.61,0.12,3398.57,0,31719.98
2023-12-28,2023,4,12,South,Consumer,Online,Training,Bootcamp,T-9977,4,13297.51,0.1,47871.02,32432.87,0.18,8616.78,0,56487.8
2023-12-28,2023,4,12,South,Consumer,Retail,Training,Certification Prep,T-1842,1,5631.72,0.05,5350.13,1684.08,0.18,963.02,0,6313.16
2023-12-28,2023,4,12,North,Enterprise,Partner,Software Subscription,Beta Cloud,SS-7430,2,11965.88,0.05,22735.18,14746.99,0.12,2728.22,1,14095.81
2023-12-28,2023,4,12,North,SMB,Partner,Hardware,Zeta Box,H-4623,4,7105.41,0.05,27000.55,12774.12,0.0,0.0,0,27000.55
2023-12-28,2023,4,12,West,Consumer,Online,Software Subscription,Gamma Suite,SS-6910,3,8439.2,0.1,22785.84,8774.92,0.18,4101.45,0,26887.29
2023-12-28,2023,4,12,West,SMB,Partner,Software Subscription,Beta Cloud,SS-4698,1,6616.69,0.0,6616.69,2846.78,0.05,330.83,0,6947.53
2023-12-28,2023,4,12,West,SMB,Retail,Training,Bootcamp,T-3043,6,5171.86,0.0,31031.18,20595.8,0.12,3723.74,0,34754.93
2023-12-28,2023,4,12,East,Consumer,Online,Software Subscription,Gamma Suite,SS-1805,1,3307.7,0.05,3142.31,1508.33,0.0,0.0,0,3142.31
2023-12-28,2023,4,12,West,SMB,Online,Training,Certification Prep,T-4987,1,4873.52,0.1,4386.17,2932.37,0.0,0.0,0,4386.17
2023-12-28,2023,4,12,South,SMB,Retail,Software Subscription,Beta Cloud,SS-5329,1,8330.74,0.1,7497.67,3426.99,0.0,0.0,0,7497.67
2023-12-29,2023,4,12,West,Enterprise,Online,Software Subscription,Beta Cloud,SS-6729,1,11207.45,0.05,10647.08,6738.21,0.0,0.0,0,10647.08
2023-12-29,2023,4,12,West,Consumer,Retail,Training,Certification Prep,T-6456,1,14478.61,0.05,13754.68,7543.04,0.12,1650.56,0,15405.24
2023-12-29,2023,4,12,East,Consumer,Online,Hardware,Zeta Box,H-2875,3,35307.71,0.0,105923.12,72246.71,0.12,12710.77,0,118633.9
2023-12-29,2023,4,12,North,SMB,Online,Software Subscription,Beta Cloud,SS-2527,4,2355.34,0.0,9421.34,6258.41,0.18,1695.84,0,11117.19
2023-12-29,2023,4,12,East,Consumer,Retail,Hardware,Delta Hub,H-7537,1,42246.43,0.1,38021.79,20846.88,0.12,4562.61,0,42584.4
2023-12-29,2023,4,12,North,SMB,Online,Training,Bootcamp,T-4817,3,3943.57,0.05,11239.18,5300.58,0.12,1348.7,0,12587.89
2023-12-29,2023,4,12,South,SMB,Online,Software Subscription,Beta Cloud,SS-7306,3,10864.96,0.0,32594.87,16786.31,0.0,0.0,0,32594.87
2023-12-29,2023,4,12,East,Consumer,Retail,Software Subscription,Alpha SaaS,SS-2265,2,8775.56,0.05,16673.57,10982.52,0.05,833.68,0,17507.25
2023-12-29,2023,4,12,South,Consumer,Online,Training,Certification Prep,T-4136,1,9878.01,0.15,8396.31,2889.15,0.18,1511.34,0,9907.65
2023-12-29,2023,4,12,East,Enterprise,Online,Professional Services,Integration,PS-9556,2,35178.74,0.0,70357.48,39724.61,0.0,0.0,0,70357.48
2023-12-29,2023,4,12,East,Consumer,Retail,Hardware,Delta Hub,H-9646,5,22879.41,0.1,102957.32,50517.99,0.18,18532.32,0,121489.64
2023-12-29,2023,4,12,South,Consumer,Online,Hardware,Delta Hub,H-7305,2,40928.43,0.0,81856.87,28627.71,0.0,0.0,0,81856.87
2023-12-30,2023,4,12,North,Consumer,Online,Training,Bootcamp,T-5741,2,7331.87,0.0,14663.75,7608.44,0.0,0.0,0,14663.75
2023-12-30,2023,4,12,South,SMB,Retail,Software Subscription,Gamma Suite,SS-7236,1,4519.2,0.0,4519.2,2245.6,0.12,542.3,0,5061.5
2023-12-30,2023,4,12,North,SMB,Online,Software Subscription,Beta Cloud,SS-2788,1,5795.99,0.05,5506.19,2153.8,0.18,991.11,0,6497.31
2023-12-30,2023,4,12,West,Consumer,Retail,Software Subscription,Beta Cloud,SS-2174,1,8292.9,0.0,8292.9,4391.41,0.18,1492.72,0,9785.62
2023-12-30,2023,4,12,East,Consumer,Online,Software Subscription,Beta Cloud,SS-2616,3,4797.74,0.0,14393.22,7442.07,0.05,719.66,0,15112.88
2023-12-30,2023,4,12,North,Enterprise,Online,Software Subscription,Gamma Suite,SS-2276,3,10449.04,0.1,28212.4,14315.88,0.0,0.0,0,28212.4
2023-12-30,2023,4,12,South,Consumer,Partner,Professional Services,Onboarding,PS-1380,1,31695.09,0.0,31695.09,18680.61,0.18,5705.12,0,37400.21
2023-12-31,2023,4,12,South,Consumer,Retail,Software Subscription,Alpha SaaS,SS-5287,2,5576.18,0.1,10037.12,3346.95,0.18,1806.68,0,11843.8
2023-12-31,2023,4,12,North,Consumer,Retail,Software Subscription,Gamma Suite,SS-3272,2,10077.71,0.0,20155.42,12760.2,0.12,2418.65,0,22574.07
2023-12-31,2023,4,12,West,Consumer,Retail,Professional Services,Integration,PS-1787,3,18963.9,0.0,56891.71,26587.19,0.12,6827.01,0,63718.71
2023-12-31,2023,4,12,North,Enterprise,Retail,Software Subscription,Alpha SaaS,SS-8671,5,10886.26,0.15,46266.61,26068.29,0.18,8327.99,0,54594.6
2023-12-31,2023,4,12,South,SMB,Retail,Professional Services,Custom Dev,PS-8510,1,8575.7,0.0,8575.7,4818.6,0.05,428.78,0,9004.48
2023-12-31,2023,4,12,West,Consumer,Retail,Hardware,Delta Hub,H-4278,3,21795.58,0.0,65386.73,37875.54,0.12,7846.41,0,73233.14
2023-12-31,2023,4,12,North,Consumer,Online,Hardware,Zeta Box,H-4000,1,25825.94,0.1,23243.35,15463.41,0.05,1162.17,0,24405.52
2023-12-31,2023,4,12,East,Enterprise,Online,Professional Services,Custom Dev,PS-3739,2,33094.54,0.0,66189.08,24514.88,0.12,7942.69,0,74131.77
2023-12-31,2023,4,12,South,Consumer,Online,Software Subscription,Gamma Suite,SS-6457,2,11952.41,0.05,22709.57,9965.47,0.18,4087.72,0,26797.29
2023-12-31,2023,4,12,North,Consumer,Online,Hardware,Delta Hub,H-4678,2,42311.63,0.0,84623.26,47084.57,0.12,10154.79,0,94778.05
2023-12-31,2023,4,12,South,SMB,Online,Professional Services,Integration,PS-6432,1,37322.69,0.15,31724.29,12449.46,0.18,5710.37,0,37434.66
2023-12-31,2023,4,12,West,SMB,Online,Software Subscription,Beta Cloud,SS-4524,4,2359.18,0.0,9436.71,3483.58,0.0,0.0,0,9436.71
2023-12-31,2023,4,12,South,SMB,Online,Software Subscription,Alpha SaaS,SS-8086,1,11528.55,0.15,9799.26,6790.71,0.12,1175.91,0,10975.18
2023-12-31,2023,4,12,West,Consumer,Online,Professional Services,Onboarding,PS-9938,1,10022.59,0.0,10022.59,3657.59,0.0,0.0,0,10022.59
2024-01-01,2024,1,1,North,Consumer,Online,Software Subscription,Beta Cloud,SS-9389,3,4244.59,0.0,12733.78,5153.4,0.05,636.69,0,13370.47
2024-01-01,2024,1,1,South,Consumer,Online,Professional Services,Custom Dev,PS-3090,1,18551.45,0.0,18551.45,10359.14,0.12,2226.17,0,20777.62
2024-01-01,2024,1,1,West,Consumer,Online,Software Subscription,Gamma Suite,SS-9192,1,10098.0,0.15,8583.3,3786.79,0.0,0.0,0,8583.3
2024-01-01,2024,1,1,South,Consumer,Online,Software Subscription,Gamma Suite,SS-7442,3,3901.74,0.0,11705.22,4483.68,0.18,2106.94,0,13812.16
2024-01-01,2024,1,1,East,Consumer,Online,Professional Services,Integration,PS-8281,1,17151.4,0.0,17151.4,7574.11,0.12,2058.17,0,19209.56
2024-01-01,2024,1,1,South,Enterprise,Online,Hardware,Zeta Box,H-3648,1,5263.88,0.05,5000.68,2068.65,0.05,250.03,1,250.03
2024-01-01,2024,1,1,East,SMB,Online,Hardware,Delta Hub,H-7112,2,32834.52,0.05,62385.58,32927.19,0.05,3119.28,0,65504.86
2024-01-01,2024,1,1,West,Enterprise,Partner,Software Subscription,Gamma Suite,SS-5757,1,7619.6,0.0,7619.6,2814.15,0.0,0.0,0,7619.6
2024-01-01,2024,1,1,East,Consumer,Online,Software Subscription,Alpha SaaS,SS-9100,1,10480.87,0.05,9956.82,3826.38,0.05,497.84,0,10454.66
2024-01-01,2024,1,1,West,Consumer,Online,Professional Services,Custom Dev,PS-7583,1,30503.46,0.1,27453.11,12287.76,0.12,3294.37,0,30747.48
2024-01-01,2024,1,1,North,Consumer,Online,Professional Services,Custom Dev,PS-7637,3,12379.94,0.0,37139.81,23656.18,0.05,1856.99,0,38996.8
2024-01-01,2024,1,1,West,SMB,Retail,Software Subscription,Alpha SaaS,SS-2280,3,2182.06,0.0,6546.17,3745.26,0.05,327.31,0,6873.48
2024-01-01,2024,1,1,East,Consumer,Partner,Hardware,Zeta Box,H-6417,2,29392.99,0.1,52907.38,22208.25,0.12,6348.89,0,59256.26
2024-01-02,2024,1,1,North,Consumer,Online,Software Subscription,Gamma Suite,SS-2661,1,3688.23,0.0,3688.23,1732.38,0.0,0.0,0,3688.23
2024-01-02,2024,1,1,West,Consumer,Online,Software Subscription,Gamma Suite,SS-2891,4,5169.66,0.0,20678.63,9167.03,0.0,0.0,0,20678.63
2024-01-02,2024,1,1,North,Consumer,Online,Software Subscription,Gamma Suite,SS-5468,2,9151.8,0.05,17388.42,6987.76,0.05,869.42,0,18257.84
2024-01-02,2024,1,1,South,Consumer,Online,Software Subscription,Alpha SaaS,SS-3921,1,4853.81,0.0,4853.81,1701.73,0.0,0.0,0,4853.81
2024-01-02,2024,1,1,North,Consumer,Retail,Software Subscription,Gamma Suite,SS-4887,1,11290.99,0.05,10726.44,5483.03,0.12,1287.17,0,12013.62
2024-01-02,2024,1,1,North,SMB,Partner,Software Subscription,Alpha SaaS,SS-1313,4,7683.91,0.0,30735.63,18851.32,0.18,5532.41,0,36268.04
2024-01-02,2024,1,1,West,Enterprise,Retail,Hardware,Zeta Box,H-8998,1,5320.42,0.15,4522.35,1384.4,0.18,814.02,0,5336.38
2024-01-02,2024,1,1,South,Enterprise,Retail,Hardware,Zeta Box,H-2268,6,18663.07,0.0,111978.42,39652.69,0.12,13437.41,0,125415.83
2024-01-02,2024,1,1,North,SMB,Online,Software Subscription,Beta Cloud,SS-4861,2,6677.12,0.0,13354.23,5065.59,0.0,0.0,0,13354.23
2024-01-02,2024,1,1,North,Consumer,Online,Software Subscription,Alpha SaaS,SS-4271,1,11249.59,0.05,10687.11,4367.21,0.12,1282.45,0,11969.57
2024-01-02,2024,1,1,North,Enterprise,Online,Training,Webinar Pack,T-2498,1,14823.47,0.15,12599.95,5297.7,0.05,630.0,0,13229.94
2024-01-02,2024,1,1,South,Consumer,Online,Software Subscription,Gamma Suite,SS-1480,1,11968.09,0.1,10771.28,3737.63,0.0,0.0,0,10771.28
2024-01-02,2024,1,1,South,Consumer,Partner,Professional Services,Integration,PS-9128,5,29773.12,0.0,148865.62,64232.56,0.12,17863.87,0,166729.49
2024-01-03,2024,1,1,North,SMB,Online,Software Subscription,Beta Cloud,SS-4544,1,10307.22,0.15,8761.14,4715.55,0.05,438.06,0,9199.19
2024-01-03,2024,1,1,East,Consumer,Partner,Hardware,Zeta Box,H-4930,1,13848.25,0.05,13155.84,3947.4,0.18,2368.05,0,15523.89
2024-01-03,2024,1,1,West,Consumer,Online,Training,Certification Prep,T-2250,1,14729.45,0.1,13256.51,5060.66,0.18,2386.17,0,15642.68
2024-01-03,2024,1,1,North,Consumer,Online,Hardware,Delta Hub,H-5412,1,15107.69,0.0,15107.69,6831.21,0.18,2719.38,0,17827.07
2024-01-03,2024,1,1,West,Enterprise,Online,Training,Certification Prep,T-2214,7,5030.25,0.0,35211.77,23819.25,0.05,1760.59,0,36972.36
2024-01-03,2024,1,1,South,SMB,Retail,Hardware,Epsilon Sensor,H-8844,1,20594.78,0.05,19565.04,10532.71,0.18,3521.71,0,23086.75
2024-01-03,2024,1,1,North,SMB,Retail,Software Subscription,Alpha SaaS,SS-8998,1,8150.49,0.0,8150.49,5091.72,0.18,1467.09,1,1467.09
2024-01-03,2024,1,1,East,Consumer,Partner,Software Subscription,Gamma Suite,SS-7304,1,2705.11,0.1,2434.6,1073.01,0.12,292.15,0,2726.75
2024-01-03,2024,1,1,South,Enterprise,Partner,Professional Services,Onboarding,PS-9924,1,58683.56,0.0,58683.56,36832.8,0.05,2934.18,0,61617.74
2024-01-04,2024,1,1,West,Consumer,Online,Software Subscription,Beta Cloud,SS-2386,1,9533.24,0.0,9533.24,5205.2,0.05,476.66,0,10009.91
2024-01-04,2024,1,1,South,Enterprise,Online,Software Subscription,Gamma Suite,SS-9268,1,5349.88,0.0,5349.88,3346.79,0.05,267.49,0,5617.37
